time,likes,comments,reactions,reaction_count,image,video,link,text,shares,post_url,topic,processed_text,engagement
2023-11-10 09:15:03,301,18,"{'like': 301, 'love': 6, 'wow': 2, 'care': 6, 'sad': 1}",316,,,https://on.natgeo.com/3QSWus3?fbclid=IwAR2uY2KPyhH0kZSXMLgnP0TQ14eGHni4ivw8KVDkm1ubQc4g_thk6I_16I8,"The new guidelines recommend cancer screenings even if smokers quit decades ago. That’s because early detection and new therapies can boost survival.

NATIONALGEOGRAPHIC.COM
There's new guidance on lung cancer screening. Here's who is affected.",28,https://facebook.com/natgeo/posts/890022735828491,Science,new guidelin recommend cancer screen even smoker quit decad ago earli detect new therapi boost surviv new guidanc lung cancer screen affect,362
2023-11-10 06:15:07,3096,48,"{'like': 3096, 'love': 385, 'haha': 1, 'wow': 269, 'care': 28, 'sad': 1}",3780,,https://scontent.fhan14-1.fna.fbcdn.net/v/t39.25447-2/370844796_991750112089606_3438725869218844715_n.mp4?_nc_cat=101&vs=c84da797a8c5f3ea&_nc_vs=HBksFQAYJEdIeWtHaFlHRmlQUi1ZVURBQ3RRdkhyMXpyZ3ZibWRqQUFBRhUAAsgBABUAGCRHSDVzTFFGeUM4N1M1U2tCQUFBQUFBQzNhZ0JtYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACau89za0%2B2JJBUCKAJDMxgLdnRzX3ByZXZpZXccF0BGrCj1wo9cGDlkYXNoX2k0bGl0ZWJhc2ljXzVzZWNnb3BfNDgwX2NyZl8yOF9tYWluXzMuMF9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9zZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlCnNkX3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAg1MDcxNTcxNBFvZW1faXNfZXhwZXJpbWVudAAMb2VtX3ZpZGVvX2lkDzcxMDIyMzY0MDcwMjkzOBJvZW1fdmlkZW9fYXNzZXRfaWQRMTAxNTQ3NzQyMTE4OTM5NTEVb2VtX3ZpZGVvX3Jlc291cmNlX2lkETEwMTU0Nzc0MjExODI4OTUxHG9lbV9zb3VyY2VfdmlkZW9fZW5jb2RpbmdfaWQPMTA5MjA3NzY4OTQ3NjA0DnZ0c19yZXF1ZXN0X2lkACUCHAAlvgEbB4gBcwQ5MzQxAmNkCjIwMTctMDctMDIDcmNiCDUwNzE1NzAwA2FwcA5DcmVhdG9yIFN0dWRpbwJjdBlDT05UQUlORURfUE9TVF9BVFRBQ0hNRU5UE29yaWdpbmFsX2R1cmF0aW9uX3MGNDUuMjQ4AnRzFHByb2dyZXNzaXZlX29yZGVyaW5nAA%3D%3D&ccb=1-7&_nc_sid=d9603c&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=3mG77rst000AX9z3DLw&_nc_rml=0&_nc_ht=scontent.fhan14-1.fna&oh=00_AfDvx72zU6cqyui3j0zrCyi4ibJU17yZTu176F4_PBERsA&oe=6563AC2D&_nc_rid=873052943428792&_nc_store_type=0,,"This flower is open for only six days, but it doesn't just pollinate with anyone.",321,https://facebook.com/natgeo/posts/889890122508419,History & Culture,flower open six day pollin anyon,4149
2023-11-10 04:15:04,283,15,"{'like': 283, 'love': 8, 'haha': 5, 'care': 2, 'sad': 1, 'angry': 1}",300,,,https://on.natgeo.com/3SA94NT?fbclid=IwAR2NeR2cxy6Ren2b6xNaOxKhIqKGEi2XmuFih9a448s-6fJQp3wxK2PNBIM,"We all know that vitamins are critical for our health, but how did they get their names and, more importantly, when were they discovered in the first place?

NATIONALGEOGRAPHIC.COM
Why is there a Vitamin K but no Vitamin F?",22,https://facebook.com/natgeo/posts/889930735837691,Science,know vitamin critic health get name importantli discov first place vitamin k vitamin f,337
2023-11-10 02:15:04,766,46,"{'like': 766, 'love': 126, 'haha': 5, 'wow': 30, 'care': 17, 'sad': 1}",945,,,https://on.natgeo.com/47nOWCU?fbclid=IwAR0gonEtVbXmAPi3BmYl2zhX5sSz4qS_RE-Xgnysfs456e7g0WECKQniATs,"Cats have 276 distinct facial expressions according to a new study, dispelling the myth that our pet felines are aloof and just not that into us.

NATIONALGEOGRAPHIC.COM
Cats have 276 facial expressions. Why?",102,https://facebook.com/natgeo/posts/889888952508536,Animals,cat distinct facial express accord new studi dispel myth pet felin aloof us cat facial express,1093
2023-11-10 00:15:00,3682,75,"{'like': 3682, 'love': 916, 'haha': 2, 'wow': 5, 'care': 137, 'sad': 23}",4765,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-6/398990882_889844925846272_7396444808722448458_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=pqI8rqSUVo8AX8PAkF9&_nc_ht=scontent.fhan14-2.fna&oh=00_AfANnVhKtBPDNAPoJchYXKdxXjxJx5ItqyW1UZqSYm8yUg&oe=6565016D&manual_redirect=1,,,"A harp seal mother and pup bond on a greatly diminished ice pack in the Gulf of Saint Lawrence, Quebec, Canada in this image from our archives.",240,https://facebook.com/natgeo/posts/889844949179603,Animals,harp seal mother pup bond greatli diminish ice pack gulf saint lawrenc quebec canada imag archiv,5080
2023-11-09 21:15:04,572,42,"{'like': 572, 'love': 6, 'haha': 1, 'wow': 14, 'care': 5, 'sad': 1}",599,,,https://on.natgeo.com/46ZDr4O?fbclid=IwAR0K60GErN6GTMM3pVslyBZRO5_TSEZxH4j5yq_0Mne0vkvpkk5bz2Fi7rU,"Though animal attacks are rare, certain human activities can trigger or help prevent them. These expert tips could save your life—whether you're on the trail or in your own backyard.

NATIONALGEOGRAPHIC.COM
What to do if you're attacked by a bear-or any of these other wild animals",37,https://facebook.com/natgeo/posts/889768732520558,Animals,though anim attack rare certain human activ trigger help prevent expert tip could save trail backyard attack wild anim,678
2023-11-09 18:15:03,527,17,"{'like': 527, 'love': 7, 'wow': 2, 'care': 3}",539,,,https://on.natgeo.com/3FT6b3a?fbclid=IwAR0X5b2oVIekl32gh5EGHtkyhIaB-sovlClKbKCKCPiYPAQo-HUkSE5DI_k,"Modern-day life coaches and trendsetters continuously engineer new ways to optimize hours in the day, but their impulse is nothing new. These historical figures had serious opinions on how to start the morning right.

NATIONALGEOGRAPHIC.COM
What's the best morning routine? History may have the answer.",31,https://facebook.com/natgeo/posts/889692132528218,History & Culture,life coach trendsett continu engin new way optim hour day impuls noth new histor figur seriou opinion start morn right best morn routin histori may answer,587
2023-11-09 12:15:05,274,16,"{'like': 274, 'love': 20, 'haha': 1, 'wow': 4, 'care': 2, 'sad': 1}",302,,,https://on.natgeo.com/3st8tmM?fbclid=IwAR1-4NqtyjKAsLYVmAr-xoPOyDzIJYLbeKjhB7XlcsK8igfb-BTg3hoCHSI,"Dubious claims are out there of leaky gut causing diseases from depression to autoimmune disorders. Experts weighed in on why that may not be the case.

NATIONALGEOGRAPHIC.COM
Is 'leaky gut' real? It's more complicated than you'd think.",20,https://facebook.com/natgeo/posts/889578362539595,Science,dubiou claim leaki gut caus diseas depress autoimmun disord expert weigh may case gut real complic think,338
2023-11-09 09:15:03,568,368,"{'like': 568, 'love': 12, 'haha': 243, 'wow': 6, 'care': 5, 'angry': 5}",839,,,https://on.natgeo.com/47nhfBA?fbclid=IwAR3C0X5uqpqbJejd1msECHF8ZPrl5VYV6FyJjeeWJibUnlppZaFAysioKyo,"If you’re purchasing and putting on a piece of clothing that represents a particular place or people, there’s a fine line between cultural appreciation and cultural appropriation. Here are five cultures that invite you to dress up and join the party.

NATIONALGEOGRAPHIC.COM
It's OK to wear an Aloha shirt. Here's what culturally conscious travelers should know",59,https://facebook.com/natgeo/posts/889524419211656,Travel,purchas put piec cloth repres particular place peopl fine line cultur appreci cultur appropri five cultur invit dress join parti ok wear aloha shirt cultur consciou travel know,1266
2023-11-09 04:15:00,896,101,"{'like': 896, 'love': 11, 'care': 9, 'haha':10, 'wow': 192,'sad':6,'angry':4}",1100,,,https://www.nationalgeographic.com/premium/article/tegu-lizards-invasive-spreading-southeast-united-states?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231108animals-tegulizards&linkId=247065142&fbclid=IwAR2yYF_vli9WSUMQEWkxkgFSPw7bP6eKhBIWNeK-pTUBy5VH_jT1B_0TLaE,"Argentine black-and-white tegus are breeding in multiple states, posing a threat to native species. But recent efforts to trap them may be paying off. ~ NATIONALGEOGRAPHIC.COM A dog-sized lizard is threatening the U.S South. Can it be stopped?",68,https://facebook.com/natgeo/posts/897234058440692,Animals,argentin tegu breed multipl state pose threat nativ speci recent effort trap may pay lizard threaten south stop,1269
2023-11-09 03:15:00,2000,46,"{'like': 2000, 'love': 201, 'care': 19, 'haha':2, 'wow': 302,'sad':0,'angry':0}",2500,,https://scontent.fhan14-2.fna.fbcdn.net/v/t42.1790-2/405274195_314640558181314_8816362127736519239_n.mp4?_nc_cat=106&ccb=1-7&_nc_sid=55d0d3&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=m4lrTHTeKtUAX_MkT3Y&_nc_rml=0&_nc_ht=scontent.fhan14-2.fna&oh=00_ ,,"At the microscopic level, soil from Germany's Black Forest is a fantastical realm-one that's mirrored in wooded ecosystems worldwide. Here's how we photographed microscopic creatures hidden in the forest's soil.",224,https://facebook.com/natgeo/posts/897234058440692,Environment,microscop level soil germani black forest fantast mirror wood ecosystem worldwid photograph microscop creatur hidden forest soil,2770
2023-11-09 02:15:00,689,10,"{'like': 689, 'love': 45, 'care': 3, 'haha':0, 'wow': 18,'sad':2,'angry':0}",757,,,https://www.nationalgeographic.com/premium/article/microscopic-trees-photomicrography-robert-bernard?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231108env-microscopicplants&linkId=247020284&fbclid=IwAR25fKMRW1dzfkR6pmyKDmAyMq1KPjxpaeeQljR7tAD0SAqQFoGuY4mNpp8,"With his camera-mounted microscope, this photographer zooms in to the cellular level to capture the hidden beauty of poplars, pine cones, and dandelions. ~ NATIONALGEOGRAPHIC.COM This is what plants look like-from the inside out",34,https://facebook.com/natgeo/posts/897234058440692,Environment,microscop photograph zoom cellular level captur hidden beauti poplar pine cone dandelion plant look insid,801
2023-11-09 00:15:00,3600,73,"{'like': 3600, 'love': 779, 'care': 69, 'haha':0, 'wow': 4,'sad':3,'angry':0}",4500,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/404671332_896385718525526_7445082065366036712_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=dJEWXCnhX5oAX-UcHMJ&tn=zl8CM8dkYkrsNiwA&_nc_ht=scontent.,,,Two hungry Southern rockhopper penguin chicks get a meal. ,176,https://facebook.com/natgeo/posts/897234058440692,History & Culture,two hungri southern rockhopp penguin chick get meal,4749
2023-11-08 21:15:00,704,14,"{'like': 704, 'love': 15, 'care': 24, 'haha':0, 'wow': 11,'sad':102,'angry':2}",858,,,https://www.nationalgeographic.com/premium/article/caribou-indigenous-alaska-disappearing-mystery?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231108animals-caribou&linkId=246826691&fbclid=IwAR03O1_dOv9JWNv5roX8v85pKjOU2SJZTZDVCt7OnPIWjixd4-Zm9SbK-2w,"For millennia Indigenous communities have relied on the far north's caribou herds for sustenance. But as the herds dwindle, the future becomes difficult to predict. ~ NATIONALGEOGRAPHIC.COM Where are all the caribou?",33,https://facebook.com/natgeo/posts/897234058440692,Animals,millennia indigen commun reli far north carib herd susten herd dwindl futur becom difficult predict carib,905
2023-11-08 18:15:00,438,13,"{'like': 438, 'love': 5, 'care': 7, 'haha':1, 'wow': 19,'sad':55,'angry':3}",528,,,https://www.nationalgeographic.com/premium/article/noise-pollution-body-health-harm?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231108science-noisepollution&linkId=246825672&fbclid=IwAR0PzkPi2i1ZsWSyC9kDmonjLfDUkhxMOVbmNJHAQlojR0-QlgRY3IiGAs8,Chronic exposure to loud noises won't just damage your hearing-it can also trigger a cascade of problems throughout your body. ~ NATIONALGEOGRAPHIC.COM Noise pollution harms more than your hearing,73,https://facebook.com/natgeo/posts/897234058440692,Science,chronic exposur loud nois wo damag also trigger cascad problem throughout bodi nois pollut harm hear,614
2023-11-08 12:15:00,1000,8,"{'like': 1000, 'love': 46, 'care': 1, 'haha':0, 'wow': 4,'sad':1,'angry':0}",1100,,,https://www.nationalgeographic.com/travel/article/best-autumn-walks-britain?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231108travel-britainautumnwalks&linkId=246825625&fbclid=IwAR1vezjhbtTwKBkD-mzkL2uXrBV3TT20t0n172A0ExjdQaR1FJClSiY2emQ,Make the most of the changing seasons with a scenic walk at one of these spectacular sites across Britain. ~ NATIONALGEOGRAPHIC.COM 7 of the best autumn walks in Britain,27,https://facebook.com/natgeo/posts/897234058440692,Travel,make chang season scenic walk one spectacular site across britain best autumn walk britain,1135
2023-11-08 09:15:00,533,553,"{'like': 533, 'love': 5, 'care': 16, 'haha':102, 'wow': 54,'sad':122,'angry':6}",838,,,https://www.nationalgeographic.com/premium/article/covid-19-risk-heart-attack-stroke?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231107science-covidheartattacks&linkId=246812437&fbclid=IwAR2yH1L04sqUiuQe9TMH8R9nIZvuQtfZnti8212H1xT3Hk1-pB8JFO825lA,Scientists have noticed that COVID-19 can trigger serious cardiovascular problems. A new study has revealed why. ~ NATIONALGEOGRAPHIC.COM Now we know how COVID attacks your ateries,179,https://facebook.com/natgeo/posts/897234058440692,Science,scientist notic trigger seriou cardiovascular problem new studi reveal know covid attack ateri,1570
2023-11-08 06:15:00,2300,65,"{'like': 2300, 'love': 548, 'care': 33, 'haha':14, 'wow': 15,'sad':0,'angry':1}",3000,,https://scontent.fhan14-2.fna.fbcdn.net/v/t42.1790-2/405274195_314640558181314_8816362127736519239_n.mp4?_nc_cat=106&ccb=1-7&_nc_sid=55d0d3&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=m4lrTHTeKtUAX_MkT3Y&_nc_rml=0&_nc_ht=scontent.fhan14-2.fna&oh=00_ ,,These Bolivian skateboarders are making a statement with their ancestral clothing-using Indigenous attire to battle discrimination.,286,https://facebook.com/natgeo/posts/897234058440692,History & Culture,bolivian skateboard make statement ancestr indigen attir battl discrimin,3351
2023-11-08 04:15:00,784,17,"{'like': 784, 'love': 52, 'care': 2, 'haha':6, 'wow': 16,'sad':0,'angry':1}",861,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/404671332_896385718525526_7445082065366036712_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=dJEWXCnhX5oAX-UcHMJ&tn=zl8CM8dkYkrsNiwA&_nc_ht=scontent.,,,Our love of playing cards dates farther back than you think. Here's a look at their colorful past.,80,https://facebook.com/natgeo/posts/897234058440692,History & Culture,love play card date farther back think look color past,958
2023-11-08 02:15:00,656,10,"{'like': 656, 'love': 10, 'care': 5, 'haha':4, 'wow': 3,'sad':0,'angry':0}",678,,,https://www.nationalgeographic.com/history/article/beards-mustaches-weird-history?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231107hist-beardhistory&linkId=246782433&fbclid=IwAR1bu_yl50bVfPxu4zHrGu7kJPljMlUP84eQaF74MKGZxRg7MfLD5KXs4QI,No-Shave November may be a modern phenomenon. But our love-hate relationship with beards and mustaches dates back to the days of Alexander the Great. ~ NATIONALGEOGRAPHIC.COM Beards and mustaches have a werider history than you think. No-Shave November maybe a modern phenomeon.,17,https://facebook.com/natgeo/posts/897234058440692,History & Culture,novemb may modern phenomenon relationship beard mustach date back day alexand great beard mustach werid histori think novemb mayb modern phenomeon,705
2023-11-08 00:15:00,4300,82,"{'like': 4300, 'love': 764, 'care': 98, 'haha':1, 'wow': 7,'sad':2,'angry':0}",5200,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/404671332_896385718525526_7445082065366036712_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=dJEWXCnhX5oAX-UcHMJ&tn=zl8CM8dkYkrsNiwA&_nc_ht=scontent.,,,A young plains zebra follows her mother as they begin their yearly migration.,173,https://facebook.com/natgeo/posts/897234058440692,Animals,young plain zebra follow mother begin yearli migrat,5455
2023-11-07 21:15:00,1900,29,"{'like': 1900, 'love': 175, 'care': 24, 'haha':0, 'wow': 11,'sad':1,'angry':0}",2100,,,https://www.nationalgeographic.com/animals/article/florida-panther-secret-cultural-history?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231107animals-resurffloridapanther&linkId=246568348&fbclid=IwAR2UClDK4v-HbifdDrGNlhQFXhzXS0IaRGs2rhc2Fx-0LpRiWVde829eQH0,"Hailed as an iconic conservation success story, the Florida panther has a complex, little-known history. ~ NATIONALGEOGRAPHIC.COM The history of the Florida panther, a symbol of reverence and revulsion",80,https://facebook.com/natgeo/posts/897234058440692,Animals,hail icon conserv success stori florida panther complex histori histori florida panther symbol rever revuls,2209
2023-11-07 18:15:00,694,24,"{'like': 694, 'love': 21, 'care': 1, 'haha':1, 'wow': 3,'sad':0,'angry':1}",721,,,https://www.nationalgeographic.com/travel/article/guide-guadalajara-alternative-city-mexico?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231107travel-guadalajara&linkId=246568261&fbclid=IwAR3ful54IHksOQuoHfycWtT-QeOk3rBgrQY49B3JSyID4m9yLT_FZfdgT-M,"It's one of Mexico's biggest and most historic cities, but Jalisco's state capital is only just stepping into the international limelight. ~ NATIONALGEOGRAPHIC.COM What to do and see in Guadalajara, Mexico's second city. It's one of Mexico's biggest and most historic cities.",22,https://facebook.com/natgeo/posts/897234058440692,Travel,one mexico biggest histor citi jalisco state capit step intern limelight see guadalajara mexico second citi one mexico biggest histor citi,767
2023-11-07 12:15:00,498,23,"{'like': 498, 'love': 21, 'care': 6, 'haha':1, 'wow': 13,'sad':2,'angry':0}",541,,,https://www.nationalgeographic.com/history/article/beloved-yet-banned-the-surprising-history-of-tie-dye?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231107hist-resurftiedyehistory&linkId=246568207&fbclid=IwAR0PzkPi2i1ZsWSyC9kDmonjLfDUkhxMOVbmNJHAQlojR0-QlgRY3IiGAs8,"Throughout history, tie-dying has been a coveted, bespoke-and in some cases, forbidden-practice that could convey an individual's status, role, and beliefs. ~ NATIONALGEOGRAPHIC.COM Beloved yet banned: The surprising history of tie-dye",47,https://facebook.com/natgeo/posts/897234058440692,History & Culture,throughout histori covet case could convey individu statu role belief belov yet ban surpris histori,611
2023-11-07 09:15:00,686,10,"{'like': 686, 'love': 16, 'care': 0, 'haha':0, 'wow': 40,'sad':1,'angry':1}",744,,,https://www.nationalgeographic.com/travel/article/kaffebord-21-cake-jutland-denmark?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231106travel-jutlandcakes&linkId=246568185&fbclid=IwAR2-WklqMD3szDROjHtLoKS3_EG-07xe7WRQWGXwwZ_v4E3H93jLq7pWANg,"Sweet treats in Jutland extend to more than pastries: a 21-cake buffet is at the heart of the Danish peninsula's identity. ~ NATIONALGEOGRAPHIC.COM The Great Danish Cake Off: how a 21-cake buffet defines southern Jutland, Denmark",26,https://facebook.com/natgeo/posts/897234058440692,Travel,sweet treat jutland extend pastri buffet heart danish peninsula ident great danish cake buffet defin southern jutland denmark,780
2023-11-07 06:15:00,2500,130,"{'like': 2500, 'love': 377, 'care': 31, 'haha':1, 'wow': 559,'sad':0,'angry':0}",3400,,https://scontent.fhan14-2.fna.fbcdn.net/v/t42.1790-2/405274195_314640558181314_8816362127736519239_n.mp4?_nc_cat=106&ccb=1-7&_nc_sid=55d0d3&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=m4lrTHTeKtUAX_MkT3Y&_nc_rml=0&_nc_ht=scontent.fhan14-2.fna&oh=00_ ,,This is the only species of bee to build its hives upward in a spiral-here's why.,593,https://facebook.com/natgeo/posts/897234058440692,Environment,speci bee build hive upward,4123
2023-11-07 04:15:00,503,5,"{'like': 503, 'love': 16, 'care': 2, 'haha':1, 'wow': 0,'sad':0,'angry':1}",523,,,https://www.nationalgeographic.com/travel/article/meet-the-creatives-behind-harlems-artistic-spirit-new-york?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231106travel-harlemcreatives&linkId=246566533&fbclid=IwAR2QrZyFmzi14KxnQBDgzZeqccsEHVjdNFQkj0olTeLPhwwOvR-0h4othzY,A new generation of creatives are keeping the artistic spirit of Harlem alive. ~ NATIONALGEOGRAPHIC.COm Discover the gneration of creatives keeping Harlem's artistic spirit alive in NYC,5,https://facebook.com/natgeo/posts/897234058440692,Travel,new gener creativ keep artist spirit harlem aliv discov gnerat creativ keep harlem artist spirit aliv nyc,533
2023-11-07 02:33:00,682,26,"{'like': 682, 'love': 25, 'care': 2, 'haha':1, 'wow': 5,'sad':2,'angry':0}",717,,,https://www.nationalgeographic.com/premium/article/olive-oil-healthiest-oil-prevention-heart-disease-cancer?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231106science-oliveoil&linkId=246545422&fbclid=IwAR2LP_zq6L8kKpcqUqQXx4blXdUMpp57AFhF7p0mpT50iBmACJC-1fzH3bA,Here's how adding more olive oil to your diet can positively impact your health in many ways. ~ NATIONALGEOGRAPHIC.COm No food or medicine can do what olive oil can do. Here's why.,58,https://facebook.com/natgeo/posts/897234058440692,Science,ad oliv oil diet posit impact health mani way food medicin oliv oil,801
2023-11-07 00:15:00,2100,62,"{'like': 2100, 'love': 108, 'care': 16, 'haha':7, 'wow': 200,'sad':2,'angry':1}",2400,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/404671332_896385718525526_7445082065366036712_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=dJEWXCnhX5oAX-UcHMJ&tn=zl8CM8dkYkrsNiwA&_nc_ht=scontent.,,,"An American alligator (Alligator mississippiensis) with a small fish hanging out of its closed mouth in Okefenokee Swamp, Georgia.",87,https://facebook.com/natgeo/posts/897234058440692,History & Culture,american allig allig mississippiensi small fish hang close mouth okefenoke swamp georgia,2549
2023-11-06 21:15:00,1300,19,"{'like': 1300, 'love': 80, 'care': 5, 'haha':0, 'wow': 17,'sad':0,'angry':0}",1300,,,https://www.nationalgeographic.com/travel/article/uk-historic-oldest-trees-stories?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231106travel-uktrees&linkId=246127813&fbclid=IwAR2QrZyFmzi14KxnQBDgzZeqccsEHVjdNFQkj0olTeLPhwwOvR-0h4othzY,"British woodlands are alive with stories. From cursed oaks to thousand-year-old yews, take a look at some of the country's most fabled trees. ~ NATIONALGEOGRAPHIC.COm The curios stories of the UK's most historic tres",43,https://facebook.com/natgeo/posts/897234058440692,Travel,british woodland aliv stori curs oak yew take look countri fabl tree curio stori uk histor tre,1362
2023-11-06 18:15:00,785,73,"{'like': 785, 'love': 25, 'care': 4, 'haha':2, 'wow': 7,'sad':0,'angry':0}",823,,,https://www.nationalgeographic.com/premium/article/atlantis-myth-plato-archaeology-false?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231106hist-resurfatlantismyth&linkId=246127701&fbclid=IwAR1MkHzyM3lHRZb9iRdzGX08ZPIEqhSeD6gCSr6ckmL8nbHt1xCkXpwHZ2o,The tale of an advanced civilization that catastrophically vanished long ago has long been a lure for Atlantis hunters. But archaeologists are blunt: there's a good reason we'll never find it. ~ NATIONALGEOGRAPHIC.COM Why the myth of Atlantis just wont'die. The lack of evident for its existence hasn't stopped people .,54,https://facebook.com/natgeo/posts/897234058440692,History & Culture,tale advanc civil catastroph vanish long ago long lure atlanti hunter archaeologist blunt good reason never find myth atlanti lack evid exist stop peopl,950
2023-11-06 09:15:00,348,16,"{'like': 348, 'love': 26, 'care': 3, 'haha':1, 'wow': 2,'sad':0,'angry':0}",380,,,https://www.nationalgeographic.com/history/article/a-master-of-the-grandfather-clock-reveals-times-hidden-history?cmpid=org=ngp::mc=social::src=facebook::cmp=editorial::add=fb20231105hist-resurfgrandfatherclocks&linkId=246127435&fbclid=IwAR0vMkmAcereUIeJotkqHasy52DyQkXGpUPlk-D3L-SrLomK1wxdkaniF-8,"To a veteran horologist, time is still a man-made invention. In his Pennsylvania workshop, he fixes its flaws. ~ NATIONALGEOGRAPHIC.COM A master of the grandfather clock reveals time's hidden history",15,https://facebook.com/natgeo/posts/897234058440692,History & Culture,veteran horologist time still invent pennsylvania workshop fix flaw master grandfath clock reveal time hidden histori,411
2023-11-06 06:15:00,2200,20,"{'like': 2200, 'love': 225, 'care': 12, 'haha':0, 'wow': 8,'sad':1,'angry':0}",2500,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/404671332_896385718525526_7445082065366036712_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&efg=eyJpIjoidCJ9&_nc_ohc=dJEWXCnhX5oAX-UcHMJ&tn=zl8CM8dkYkrsNiwA&_nc_ht=scontent.,,,"A dirt trail on the Appian Way skirts the sea as it crosses the hills behind Terracina, Italy.",82,https://facebook.com/natgeo/posts/897234058440692,History & Culture,dirt trail appian way skirt sea cross hill behind terracina itali,2602
2023-11-06 03:15:00,2100,35,"{'like': 2100, 'love': 259, 'care': 24, 'haha':4, 'wow': 13,'sad':1,'angry':0}",2400,a,,https://on.natgeo.com/3Qs39I4,"From the copper cypress leaves in Florida to the bright gold birch in Alaska, discover the best of autumn in some of America's wildest and most iconic landscapes.",103,https://facebook.com/natgeo/posts/897234058440692,Travel,copper cypress leav florida bright gold birch alaska discov best autumn america wildest icon landscap,2538
